Name,id,Calories(kcal),Carbohydrate(g),Total Fat(g),Saturated Fat(g),Monounsaturated Fat(g),Cholesterol(mg),Total Sugar(g),Added Sugar(g),Sodium(mg),Protein(g),Fiber(g),Polyunsaturated Fat(g),Trans Fat(g),Vitamin A(µg),Vitamin C(mg),Vitamin D(µg),Vitamin E(mg),Vitamin B-12(µg),Thiamin(mg),Riboflavin(mg),Folate-DFE(µg),Calcium(mg),Iron(mg),Magnesium(mg),Zinc(mg),Potassium(mg),Folate-Food(µg),Folic Acid(µg),Niacin(mg),Phosphorus(mg),Vitamin B-6(mg),Vitamin K(µg),Water(g),Natural Serving,Serving Weight(g)
Cardamom Cheesecake Bars,e44210,381.8339452714209,30.80832731235366,26.69190868057745,13.982990501965038,7.560764358563605,110.55891667401744,20.74768111392934,18.75629875896924,204.06727150611223,6.232999853640123,1.2174746291339078,2.229346766267617,0.3783754920073426,239.8351307574308,0.1021845715531178,0.6323491690748088,1.4691830465015383,0.224622837672796,0.0745804489909648,0.177282237575943,21.61685960249368,75.64350053778101,1.0485085874641926,27.00236215033452,0.7302250153686,145.29935465263966,15.516193641149007,3.608844653189805,0.4949309033385735,124.23090164334523,0.0533803006417245,4.964991755719446,35.02408011986474,Measure_serving,47.70778920833334
Almond Chicken Salad,e22684,186.20199467336448,6.82500147069582,12.6730570536237,2.2524382423810896,5.248481634040433,44.125425243701,3.85678720469497,1.0542705249322784,178.2417716473537,11.729245565202955,1.4562302406320822,4.4441784257888415,0.0181917025153303,44.85629123354349,7.548081528353998,0.1137578933661569,2.0142779670669366,0.1725197835006456,0.0678196629306511,0.1636808159426389,17.11562208537711,40.81331022700397,0.947849764229042,34.12155875206244,0.8766900092602289,230.85095087205744,16.739593470639484,0.2238265563914442,3.8146674651560577,127.26593483280617,0.244242584417457,14.85674383074554,65.99240704604652,Measure_bowl,169.0002185
Oat Crackers,e09882,313.24015110878804,41.92927508132184,13.350896426607498,5.271630539216257,4.301353917534773,20.814632591776853,3.5231037178075164,2.163658583557749,196.59285178868032,9.337297228796723,5.152172839671797,2.611505780128889,0.3031389673928599,62.901593356885385,0.1802319886100404,0.2744118991855209,0.7714487089499208,0.1026141809932479,0.357659121595595,0.1372949506718305,37.98530753971944,94.88151357398247,2.4236204500674874,93.96486263995024,1.879457541949743,236.5955651046905,29.49679611454817,4.992557446392201,1.3806957978148553,298.01406231295744,0.128182359640562,1.7921473015426383,33.582003625031206,Measure_serving,44.38424824756669
Crispy Potato Pancakes,e34761,130.427209713672,16.055979635962945,6.1249525962548566,1.1116284997221737,3.544194557669038,24.43817648890548,1.083603607806438,0.114258022623421,177.8389727863126,3.3227535884545705,1.551109024230904,1.1759264305115922,0.0322386930413109,19.15195107527684,11.581764772073466,0.437858815220861,0.941799918140548,0.1271520819503889,0.082096627533677,0.0687229469885755,19.88142562954573,28.732725524826414,0.8651243888243995,20.42676245021341,0.3669852562036161,344.48122857653925,16.482030977113073,1.99815109255351,1.0306497047843617,74.29969932744962,0.2636785565312485,5.217923919527247,72.63056520804153,Measure_serving,272.956762977271
White Bean Dip,e56953,176.9762311209098,20.60454426924888,7.72327868311341,1.5582490204446966,4.782723280278935,3.303075783688225,0.9337378238406678,0.004186367059723,183.8753958754912,7.532463205545789,4.965647515940251,1.0420459604165104,0.0045827003798234,20.617303039419,8.190802794350457,0.0185692284556121,1.4087987871660812,0.1449834464480209,0.2727768467632585,0.2127901130712905,83.11070735817782,88.36790085105211,3.042853708723771,52.80404109166565,1.139918708630847,471.0342468286564,81.37996173399564,4.700387061510817,1.2384174263618246,105.23730975454916,0.2648279088440209,21.39485263304336,62.31220899720672,Measure_serving,153.8178673563178
Korean Sizzling Beef,e55070,151.7726124399232,4.8313437740343055,7.404940794225873,2.5660392107909087,3.204936391528315,46.98951336994863,1.81254599718018,1.457771198897609,255.64220464688623,15.561162056375546,0.6542688637980879,0.7539286570213791,0.0055736887976665,24.2925265627684,3.327136200805543,0.0691022255440421,0.5260015244275617,0.8154062614196969,0.0604371943778764,0.0868640921967113,21.53941087781728,32.313963480380124,1.4349009224503506,23.04725276258345,2.7734692444747555,300.42752522685686,18.875156554557336,1.5588722104180528,5.020616382139174,151.20686455027644,0.4293371033514669,27.23161239603729,70.54191445691535,Measure_serving,196.0106502082122
Pasticcio,e37326,218.6790332568397,15.41218351529031,12.740035000385395,5.501669968280338,5.325503439308497,43.95857371356767,2.302222036063147,0.202196717674164,209.4872152055673,10.26093371703628,1.1588891697406134,0.9625889537520864,0.1310128695909154,60.071648101282605,4.84920874785588,0.3515507067176213,0.7422975638639274,0.6708287197966663,0.1592055448493165,0.1514237324735956,22.0218232335561,121.80947197464872,1.0387208053441035,22.2374064094586,1.3909745232974895,187.27309549854013,15.761001802234968,3.684350830334634,2.0332250174603224,147.49629236760393,0.1256384684936177,20.60195107549555,60.199735863595606,Measure_serving,352.55623882376653
Italian Meringue Frosting,e70863,174.46036264689678,32.162771952298144,2.851297337065423,1.7552820138453384,0.7183653225613308,7.346264494877966,32.01323734993231,31.546565164096616,78.92203860537579,5.110509990011977,0.0002709410120024,0.1040175359044474,0.112004907042837,23.37137169533269,0.0,0.0512530081037997,0.0792713192005436,0.0477605031976957,0.0021516027854253,0.2128031293687995,1.9670317471379009,5.041179270757056,0.0600862871861892,5.496973551268385,0.0236682214416021,101.3481723712235,1.9670317471379009,0.0,0.0548697319377676,7.882193342758065,0.0027078973660409,0.2391807044843989,59.14723382400876,Measure_serving,184.54201388878323
Uzhunnu Vada,e60008,252.87734211940423,32.25623507041619,10.322639906628396,0.8176356863083003,6.035112531506528,0.0,5.293428172444564,0.0,206.27371398708965,9.853840260162032,5.597184732790665,3.1071621542617773,0.0361020830500741,10.785141217827276,42.1853561246537,0.0,1.9486270282416145,0.0,0.3085267360630042,0.1028810868926543,203.6433583199844,34.29905608208553,2.8163884689645298,34.027875817908345,1.3479726350936174,425.0055190188624,203.0540051084384,0.3454829171131616,1.099502152839433,129.3119333933122,0.3607260871554834,11.91031464532635,45.63645296613478,Measure_serving,93.72663821275458
Taiwanese Popcorn Chicken,e68777,298.6487975766001,16.001694894911513,20.61012598545212,3.3896696615312165,10.977048454287448,58.97749810617367,0.5147052373574159,0.1682771589498187,236.4117650484039,12.320815684505847,0.8463287437239613,5.0011185438765455,0.0449734839887311,17.00300744202025,1.1545852560198644,0.1035822329168428,2.0335681258975,0.3911401494738651,0.0827817207993006,0.1173899116145375,17.76872502745093,20.681873914483536,0.964948716078746,24.827638258754835,1.1437812089281698,212.41556702110705,17.76872502745093,0.0,3.910948705470626,131.5631381433926,0.3168383787780754,10.44202747885666,49.67185077151131,Measure_serving,209.30743720509457
Chicken Mole Tacos,e08559,118.2293096492755,8.465674360492198,5.4483181266830965,1.0790653249888678,2.4788101515683483,26.19333820417541,1.9754607751264868,0.508308561387197,123.16289249080894,9.54351222262405,2.121003246862797,1.2009169511490616,0.0118313538508647,50.94670332708,6.288013616042961,0.0202635407423545,0.8687704988901834,0.1100323766928894,0.1055326734102484,0.1705101353642127,23.940937075172243,31.791775333109555,1.1036266597640174,29.00312558257154,0.6590065858716714,278.91041338262806,19.627981897249413,2.5489773667012976,3.804389918485036,119.48503562548164,0.3796743995277005,5.18835342753088,70.56134126528572,Measure_serving,293.07341436568424
Chicken And Veggie Burgers,e39364,182.7376751070381,13.349226117229302,8.82002498464659,2.3720793936048383,3.578569814420568,40.55885635650031,2.488129827867208,0.0,216.12369132052453,12.06246468980064,1.0718302264520283,2.1233301661724524,0.0473193215606263,62.181114444517256,4.144948075308894,0.1087930342285587,0.6541584144950552,0.2352749546160366,0.1846030219801493,0.1391553065303468,41.28322371499203,49.904706373589256,1.3380127849593149,20.091656415180523,0.9274545430426552,219.5612605525576,13.124913645490604,16.59058156381724,4.692976963201841,114.45360318104984,0.2523405805440595,4.15282113044413,64.71305785519567,Measure_serving,284.6410164607549
Cannellini Bean Dip,e31029,223.31675500728204,25.862852854623405,9.781713141294093,1.406796116886834,6.682530022434663,0.3436284252005263,0.8621609447094744,0.0,156.48208008999248,9.386129078537031,6.136223598509182,1.3379797026655298,0.0,2.505239918634821,2.2267541419744323,0.0112943559626695,1.8120948533740469,0.0049809997760467,0.1621105449110189,0.0630169455570291,118.15629077461008,102.54044349655992,4.113443769052176,70.71876298279642,1.476024365444543,649.986816224022,117.75464716073934,0.2356309201375037,0.3266522948207018,125.80513164745796,0.128527668024478,11.925316433786248,52.92800913783492,Measure_serving,215.4608178740044
Whole Wheat Oatmeal Chocolate Chip Cookies,e30230,424.648205407745,57.00026647481164,21.054167060822262,11.412251093487033,5.421369156865231,55.4235602121403,32.40109450872528,31.58334043735808,205.33323204834463,6.518611922832072,4.27750108569823,2.0612312583893515,0.540188105718155,100.55304142854447,1.1770595604121774,0.3375593795361309,0.6820234496471955,0.0885839474936048,0.2026442051803482,0.1065387524967628,25.49243609756312,59.33747687817492,2.2050850104356465,77.5220257726731,1.3465690496062874,228.85251900129657,20.882576767168825,2.7096119728271817,1.081439747714185,188.36364621703652,0.1106558361838851,2.867456508728437,13.320362752026822,Measure_serving,86.84086942467066
Cajun Meatballs,e55601,209.86998932141483,15.59812722677613,11.246370263313151,4.180826438875709,4.846162192112763,59.23596537715692,10.091575930659667,5.543116607519388,214.61109511784028,10.994371572246218,0.5329701161455904,0.5429587502475943,0.5823029997056505,15.822275131007489,3.0041643652516736,0.2189513330015929,0.2926577706036473,1.1584792192319142,0.0635035424744027,0.153793555807048,14.047925996615712,40.36603423757673,1.7268077714769017,16.728059766534802,2.327187100188236,252.90611342912013,10.81198881320089,1.908160746574252,2.7412248317288954,116.46490113432245,0.2376138520362243,10.242718057334743,60.91010398942385,Measure_serving,149.9929787359647
Chocolate Sauce For Ice Cream,e14080,357.363854914999,40.736353471532894,21.99961853379016,13.529041649506077,6.341057797717155,57.62225769392533,37.35142795220701,35.51653542239141,63.931373438990754,2.9416725823829584,1.8880003751469268,0.8066728492913032,0.1114629669280578,171.44996334020385,0.3633313886825954,0.4678417402331716,0.5223972911948458,0.1667460317818349,0.0308672380519147,0.1163812787975224,4.760081037511702,70.84865536767653,1.1770146910323838,37.39154208543787,0.7332407661387204,174.2923999345047,4.760081037511702,0.0,0.1816428982307306,93.22864750294548,0.0254566531847711,2.4265964673751634,33.325670077621645,Measure_serving,84.39953429619261
Oatmeal Crispies,e05770,444.94694850506175,58.67170719009127,21.18057986684077,5.805908162418993,7.703300165746453,31.287395554644213,29.83741157569577,29.03280409432548,221.3903384554248,7.06199343097604,3.427802050416153,6.16995188137114,1.810601238521942,31.252231743356287,0.0809104835937531,0.1941104822769864,1.04618437778982,0.0709703558743438,0.2758897294567526,0.1277195421078682,46.92764732327232,44.19102470344407,2.0706651168593817,61.987980673502086,1.313708748526674,176.11257280558695,22.719254877709965,14.229267836228816,0.9843305812383188,179.72633780915191,0.0747902231572065,7.608493410880358,11.527511175770098,Measure_serving,64.39707430868282
Cajun Spiced Chicken,e00066,121.7352649561372,5.198333946683222,4.749225168542795,0.8595477440246796,2.3534504136813355,43.65433351660208,0.7086043707014682,0.0,53.97423452943914,13.832294220295012,0.5348198522948666,0.8816252538241125,0.0136820047753833,19.131655744433004,5.5216262232593465,0.0606035734375591,0.8119504879037819,0.1478864469175674,0.1230066003088759,0.1244567934839502,16.39184005940771,21.4517456746215,0.6551469241323623,21.18596129008572,0.5667944988933921,241.3099572893094,8.96988396950433,4.34970212478224,5.785332361259896,136.92175073482687,0.4892041190409322,5.07025090878277,74.19314126479043,Measure_serving,258.6862964529243
Cappuccino Granita,e64776,75.50016173345509,13.516229399457067,4.34994566574813,1.589776398380209,2.0316281276998223,6.1188679477048185,6.1177193126123415,5.312227458655605,18.382460723337523,1.1581136146813031,0.6038824218254178,0.4449445151886138,0.0,20.964975494310668,0.2732918695159052,0.0852785705219281,0.5256788505869491,0.0083663283230083,0.032159465092188,0.0906432159981001,6.261041891012123,14.530743687277102,0.3576205528418001,29.540255252242765,0.1659607581409251,90.51917257983288,5.331422558336644,0.5444070933427234,1.4233058604833986,24.48833676590413,0.0220365722334366,0.6802025967432206,75.35251567176707,Measure_cup,240.0
